22,1,980.0,on the tv.
22,1,981.0,no.
22,1,982.0,dolphin.
22,1,983.0,#
22,1,984.0,do dolphins smile, Zevy?
22,1,985.0,I think so too.
22,1,986.0,I mean, even real, live ones.
22,1,987.0,have you seen a real+live dolphin?
22,1,988.0,you actually did.
22,1,989.0,yeah.
22,1,990.0,at a show.
22,1,991.0,at a water show.
22,1,992.0,you were very small. though.
22,1,993.0,you saw one, actually, recently.
22,1,994.0,oh really?
22,1,995.0,not today.
22,1,996.0,---
22,1,997.0,#
22,1,998.0,you know they have the dolphin show?
22,1,999.0,you only saw it for about five minutes.
22,1,1000.0,#
22,1,1001.0,uh oh!
22,1,1002.0,ok.
22,1,1003.0,here comes the puppet.
22,1,1004.0,#
22,1,1005.0,is that a frog?
22,1,1006.0,#
22,1,1007.0,---
22,1,1008.0,look!
22,1,1009.0,he's waving bye+bye!
22,1,1010.0,---
22,1,1011.0,look, the frog is waving bye+bye.
22,1,1012.0,look!
22,1,1013.0,#
22,1,1014.0,#
22,1,1015.0,#
22,1,1016.0,you want daddy to dress you?
22,1,1017.0,Zevy, you want me to dress you?
22,1,1018.0,you want me to dress you?
22,1,1019.0,you want me to dress you?
22,1,1020.0,ok.
22,1,1021.0,it's time to put on some clothes.
22,1,1022.0,you're a puppet.
22,1,1023.0,oh, what is that?
22,1,1024.0,#
22,1,1025.0,what is that?
22,1,1026.0,#
22,1,1027.0,baby?
22,1,1028.0,#
22,1,1029.0,baby.
22,1,1030.0,#
22,1,1031.0,yeah, baby.
22,1,1032.0,shh.
22,1,1033.0,baby!
22,1,1034.0,#
22,1,1035.0,right, baby.
22,1,1036.0,what's this, Anielle?
22,1,1037.0,baby doll.
22,1,1038.0,#
22,1,1039.0,right, baby.
22,1,1040.0,#
22,1,1041.0,yeah.
22,1,1042.0,that's a baby.
22,1,1043.0,good girl.
22,1,1044.0,#
22,1,1045.0,all gone.
22,1,1046.0,#
22,1,1047.0,#
22,1,1048.0,#
22,1,1049.0,right!
22,1,1050.0,that's right
22,1,1051.0,is that the one that goes blah?
22,1,1052.0,---
22,1,1053.0,---
22,1,1054.0,#
22,1,1055.0,---
22,1,1056.0,blah!
22,1,1057.0,#
22,1,1058.0,---
22,1,1059.0,look!
22,1,1060.0,are they playing with the fishies?
22,1,1061.0,and the cow?
22,1,1062.0,#
22,1,1063.0,---
22,1,1064.0,---
22,1,1065.0,---
22,1,1066.0,#
22,1,1067.0,blah!
22,1,1068.0,can you do the metronome?
22,1,1069.0,#
22,1,1070.0,#
22,1,1071.0,#
22,1,1072.0,#
22,1,1073.0,#
22,1,1074.0,#
22,1,1075.0,ooh!
22,1,1076.0,---
22,1,1077.0,it's good music!
22,1,1078.0,---
22,1,1079.0,---
22,1,1080.0,---
22,1,1081.0,---
22,1,1082.0,Buh+bye!
22,1,1083.0,---
22,1,1084.0,---
22,1,1085.0,---
22,1,1086.0,---
22,1,1087.0,---
22,1,1088.0,Anielle, don't go upstairs.
22,1,1089.0,come down.
22,1,1090.0,turn around.
22,1,1091.0,no, that's not how you go down the stairs.
22,1,1092.0,Anielle, no!
22,1,1093.0,turn around!
22,1,1094.0,and go down
22,1,1095.0,excuse me Zevy!
22,1,1096.0,don't teach her that!
22,1,1097.0,turn around and go on your tummy.
22,1,1098.0,on your tummy.
22,1,1099.0,no.
22,1,1100.0,turn around.
22,1,1101.0,go like this.
22,1,1102.0,down like that.
22,1,1103.0,#
22,1,1104.0,no!
22,1,1105.0,go around!
22,1,1106.0,down like that.
22,1,1107.0,you can do down --
22,1,1108.0,that's how you go down.
22,1,1109.0,Anielle?
22,1,1110.0,turn around to go down.
22,1,1111.0,Zevy, you have taught her a bad way to go down.
22,1,1112.0,hey Zevy.
22,1,1113.0,it isn't safe for her to go down that way.
22,1,1114.0,Zevy?
22,1,1115.0,you want to go to the bath+room
22,1,1116.0,you want to go to the bath+room, Zevy?
22,1,1117.0,Sam?
22,1,1118.0,whose sandals are these?
22,1,1119.0,please take your shoes away.
22,1,1120.0,and your other shoes are here?
22,1,1121.0,you can't leave them laying around.
22,1,1122.0,there's too many shoes laying around.
22,1,1123.0,---
22,1,1124.0,---
22,1,1125.0,---
22,1,1126.0,come on.
22,1,1127.0,let's go away from the stairs.
22,1,1128.0,I don't like that.
22,1,1129.0,if you're not going to go down the proper way
22,1,1130.0,then you are not going to go down them
22,1,1131.0,are those animals?
22,1,1132.0,---
22,1,1133.0,---
22,1,1134.0,where are you going?
22,1,1135.0,Anielle?
22,1,1136.0,hmm?
22,1,1137.0,there's too much going on down here.
22,1,1138.0,#
22,1,1139.0,here you go.
22,1,1140.0,Zevy, you have to get dressed.
22,1,1141.0,you cannot go outside in your pajamas!
22,1,1142.0,I'll get you dressed in one minute.
22,1,1143.0,come in the den.
22,1,1144.0,uh oh.
22,1,1145.0,Zevy!
22,1,1146.0,you will not be allowed to go out in your pajamas.
22,1,1147.0,no!
22,1,1148.0,no!
22,1,1149.0,I will get you dressed.
22,1,1150.0,it will take me one minute!
22,1,1151.0,don't put that on your head.
22,1,1152.0,Zevy, I won't let you out so
22,1,1153.0,there's no point in you going.
22,1,1154.0,excuse me.
22,1,1155.0,you may not go out!
22,1,1156.0,go in the den and it will take me one minute to get you dressed.
22,1,1157.0,clean up, clean up!
22,1,1158.0,everybody do your share!
22,1,1159.0,clean up, clean up!
22,1,1160.0,Zevy, why don't you do it now?
22,1,1161.0,one, two, three in!
22,1,1162.0,---
22,1,1163.0,---
22,1,1164.0,---
22,1,1165.0,here, put your foot in
22,1,1166.0,both feet
22,1,1167.0,#
22,1,1168.0,#
22,1,1169.0,Anielle?
22,1,1170.0,do you want to go out?
22,1,1171.0,it's such a pretty day.
22,1,1172.0,do you want to go outside for a few minutes?
22,1,1173.0,come to mama!
22,1,1174.0,yes, I guess you don't want to go with us.
22,1,1175.0,---
22,1,1176.0,---
22,1,1177.0,---
22,1,1178.0,#
22,1,1179.0,mama bump her nosie.
22,1,1180.0,#
22,1,1181.0,oh, that's a squirrel.
22,1,1182.0,not a doggie.
22,1,1183.0,say squirrel.
22,1,1184.0,can you say squirrel?
22,1,1185.0,#
22,1,1186.0,squirrel, right.
22,1,1187.0,squirrel.
22,1,1188.0,---
22,1,1189.0,---
22,1,1190.0,---
22,1,1191.0,stay by mama.
22,1,1192.0,#
22,1,1193.0,no, that's mama's.
22,1,1194.0,that's hot.
22,1,1195.0,hot
22,1,1196.0,#
22,1,1197.0,hot.
22,1,1198.0,squirrel.
22,1,1199.0,what you got there?
22,1,1200.0,stand up now.
22,1,1201.0,stand,#
22,1,1202.0,#
22,1,1203.0,don't go bye+bye.
22,1,1204.0,stay by mama.
22,1,1205.0,you guys stay in front of the house.
22,1,1206.0,so I can see you.
22,1,1207.0,ok
22,1,1208.0,#
22,1,1209.0,#
22,1,1210.0,are you watching Sam?
22,1,1211.0,god, it's beautiful out.
22,1,1212.0,say Sam.
22,1,1213.0,Sam, turn around please!
22,1,1214.0,#
22,1,1215.0,no, that's hot.
22,1,1216.0,hot.
22,1,1217.0,#
22,1,1218.0,don't get near it.
22,1,1219.0,you cannot get near this.
22,1,1220.0,say hot.
22,1,1221.0,#
22,1,1222.0,yeah, hot.
22,1,1223.0,hot.
22,1,1224.0,can you say good girl?
22,1,1225.0,good girl!
22,1,1226.0,#
22,1,1227.0,good.
22,1,1228.0,good girl.
22,1,1229.0,call Zevy.
22,1,1230.0,tell Zevy to come home+.
22,1,1231.0,#
22,1,1232.0,Zevy!
22,1,1233.0,say Zevy.
22,1,1234.0,Sam?
22,1,1235.0,that helmet is so loose that if you fell it would do nothing to protect you.
22,1,1236.0,the whole point is that it is supposed to be snug on your head.
22,1,1237.0,so it can protect your head.
22,1,1238.0,I can do that.
22,1,1239.0,what?
22,1,1240.0,#
22,1,1241.0,Anielle!
22,1,1242.0,wait one minute
22,1,1243.0,one minute!
22,1,1244.0,Anielle, one minute.
22,1,1245.0,sweetie.
