380,(ROOT (S (NP (DT this)) (VP (VBZ is) (ADJP (RB very) (JJ frustrating))) (. .)))
381,(ROOT (S (VP (VB tell) (NP (PRP her) (DT no))) (. !)))
382,(ROOT (NP (NP (DT no)) (VP (VBG biting)) (. !)))
383,(ROOT (S (VP (VB say) (NP (DT no)))))
384,(ROOT (FRAG (S (NP (PRP you)) (ADVP (RB just)) (VP (VBP have) (S (VP (TO to) (VP (VB tell) (NP (PRP$ her)))))))))
385,(ROOT (FRAG (SBAR (IN like) (S (NP (PRP I)) (VP (VBD said) (PP (TO to) (NP (PRP you)))))) (. .)))
386,(ROOT (S (NP (PRP you)) (VP (VBP tell) (S (NP (PRP$ her)) (NP (DT no)))) (. .)))
387,(ROOT (S (NP (PRP you)) (VP (VBP sound) (ADJP (RB very) (JJ serious))) (. .)))
388,(ROOT (S (CC and) (VP (VB say) (NP (NP (DT no)) (SBAR (WHADVP (WRB when)) (S (NP (PRP she)) (VP (VBZ bites) (NP (PRP you))))))) (. .)))
389,(ROOT (NP (# #)))
390,(ROOT (NP (NN yeah)))
391,(ROOT (S (NP (PRP I)) (VP (VBD did) (NP (PRP it)))))
392,(ROOT (NP (NNP Zevy)))
393,(ROOT (NP (NP (NNP Hoorah)) (PP (IN for) (NP (NN mama))) (. !)))
394,(ROOT (NP (NP (NNP Hoorah)) (PP (IN for) (NP (NN mama))) (. !)))
395,(ROOT (S (NP (NP (NN someone)) (PP (IN in) (NP (DT the) (NNS stands)))) (VP (VBZ is) (VP (VBG yelling) (NP (NP (NNP Hurrah)) (PP (IN for) (NP (NN mama)))))) (. !)))
396,(ROOT (NP (NP (NP (ADJP (RB ah) (RB ah))) (NP (NNP Anielle))) (. !)))
397,(ROOT (NP (NP (DT no)) (VP (VBG biting)) (. !)))
398,(ROOT (FRAG (NP (DT no)) (. !)))
399,(ROOT (S (NP (PRP you)) (VP (VBP make) (ADJP (JJ nice))) (. !)))
400,(ROOT (NP (NP (DT no)) (VP (VBG biting)) (. .)))
401,(ROOT (NP (# #)))
402,(ROOT (S (NP (DT that)) (VP (VBZ 's) (NP (NP (NNP Zevy) (POS 's)) (NN violin))) (. .)))
403,(ROOT (ADVP (RB here)))
404,(ROOT (FRAG (ADVP (RB here)) (. .)))
405,(ROOT (ADVP (RB here)))
406,(ROOT (S (NP (DT that)) (VP (VBZ 's) (NP (NP (NNP Zevy) (POS 's)) (NN toy))) (. .)))
407,(ROOT (NP (: --)))
408,(ROOT (NP (# #)))
409,(ROOT (NP (NN car)))
410,(ROOT (NP (# #)))
411,(ROOT (SQ (VP (VB want) (S (VP (TO to) (VP (VB take) (NP (PRP$ your) (NNS toys)) (PRT (RP off)))))) (. ?)))
412,(ROOT (S (VP (VB take) (NP (DT the) (NNS rings)) (PRT (RP off))) (. .)))
413,(ROOT (SQ (VP (VB take) (NP (DT the) (NNS rings)) (PRT (RP off))) (. ?)))
414,(ROOT (SQ (MD can) (NP (PRP you)) (VP (VB take) (NP (DT these)) (PRT (RP off))) (. ?)))
415,(ROOT (S (NP (PRP you)) (VP (VBP want) (S (VP (TO to) (VP (VB put) (NP (PRP them)) (PP (IN on)))))) (. ?)))
416,(ROOT (FRAG (ADVP (RB here)) (. .)))
417,(ROOT (S (VP (VB put) (NP (PRP them)) (PP (IN on))) (. .)))
418,(ROOT (S (NP (DT that)) (VP (VBZ 's) (NP (DT the) (CD one)))))
419,(ROOT (FRAG (SBAR (WHADVP (WRB why)) (S (VP (VBZ is) (RB n't) (NP (PRP it)) (S (NP (VBG ringing)))))) (. ?)))
420,(ROOT (S (NP (PRP it)) (ADVP (RB usually)) (VP (VBZ makes) (NP (DT a) (NN noise))) (. .)))
421,(ROOT (NP (: --)))
422,(ROOT (NP (: --)))
423,(ROOT (ADVP (RB here)))
424,(ROOT (NP (NN ok)))
425,(ROOT (NP (: --)))
426,(ROOT (S (VP (VB put) (NP (DT the) (JJ red) (NN one)) (PP (IN on) (NP (JJ first)))) (. .)))
427,(ROOT (ADVP (RB here)))
428,(ROOT (S (VP (VB give) (NP (PRP her))) (. .)))
429,(ROOT (S (VP (VB let) (S (NP (PRP her)) (VP (VB do) (NP (PRP it)))))))
430,(ROOT (S (VP (VB let) (S (NP (PRP her)) (VP (VB do) (NP (PRP it)))))))
431,(ROOT (S (NP (PRP she)) (VP (MD 'll) (VP (VB figure) (NP (PRP it)) (PRT (RP out)))) (. .)))
432,(ROOT (VP (VBN come) (ADVP (RB here))))
433,(ROOT (FRAG (ADVP (RB here)) (. .)))
434,(ROOT (S (ADVP (RB now)) (NP (PRP you)) (VP (VBP do) (NP (PRP it))) (. .)))
435,(ROOT (NP (NN yay) (. !)))
436,(ROOT (NP (# #)))
437,(ROOT (FRAG (ADVP (RB here)) (. .)))
438,(ROOT (FRAG (ADVP (RB here)) (. .)))
439,(ROOT (NP (NP (JJ last)) (NP (CD one)) (. .)))
440,(ROOT (S (NP (PRP you)) (VP (VBP want) (S (VP (TO to) (VP (VB put) (NP (DT the) (JJ green) (CD one)))))) (. ?)))
441,(ROOT (INTJ (UH oh)))
442,(ROOT (NP (: --)))
443,(ROOT (SQ (VBP are) (NP (PRP you)) (VP (VBG dancing)) (. ?)))
444,(ROOT (NP (# #)))
445,(ROOT (FRAG (NP (NN dance)) (. ?)))
446,(ROOT (S (NP (PRP you)) (VP (VBP do) (RB n't) (VP (VB have) (S (VP (TO to) (VP (VB pay) (NP (NN attention)) (PP (TO to) (NP (PRP her)))))))) (. .)))
447,(ROOT (S (NP (PRP you)) (VP (MD can) (ADVP (RB just)) (VP (VB do))) (. .)))
448,(ROOT (S (NP (PRP you)) (VP (VBP 're) (NP (DT a) (NN camera) (NN hog))) (. .)))
449,(ROOT (NP (: --)))
450,(ROOT (FRAG (NP (NN dance)) (. ?)))
451,(ROOT (S (NP (PRP you)) (VP (VBP know) (SBAR (WHNP (WHADJP (WRB how) (JJ many)) (NNS pictures)) (S (NP (PRP I)) (VP (VBP have) (VP (PP (IN of) (NP (PRP you)))))))) (. ?)))
452,(ROOT (NP (NNS millions) (. !)))
453,(ROOT (FRAG (NP (RB yes)) (. !)))
454,(ROOT (FRAG (NP (RB yes))))
455,(ROOT (FRAG (NP (RB yes))))
456,(ROOT (NP (# #)))
457,(ROOT (FRAG (NP (NNP Anielle)) (. ?)))
458,(ROOT (SQ (VP (VB say) (NP (NN pail))) (. ?)))
459,(ROOT (S (VP (VB give) (NP (PRP me)) (NP (DT a) (NN morning) (NN kiss))) (. .)))
460,(ROOT (S (VP (VB give) (NP (PRP me)) (NP (DT a) (NN morning) (NN kiss))) (. !)))
461,(ROOT (S (VP (VB thank) (S (NP (CC +)) (NP (PRP you)))) (. .)))
462,(ROOT (NP (# #)))
463,(ROOT (NP (# #)))
464,(ROOT (NP (NN Oopa) (. !)))
465,(ROOT (S (NP (PRP you)) (VP (VBP want) (S (VP (TO to) (VP (VB watch) (NP (NNP Sagwa)))))) (. ?)))
466,(ROOT (FRAG (ADVP (RB shh)) (. !)))
467,(ROOT (NP (# #)))
468,(ROOT (INTJ (UH oh)))
469,(ROOT (NP (: --)))
470,(ROOT (NP (# #)))
471,(ROOT (NP (NNP Zevy)))
472,(ROOT (NP (NN honey)))
473,(ROOT (NP (# #)))
474,(ROOT (NP (: --)))
475,(ROOT (S (NP (PRP he)) (VP (VBZ 's) (ADJP (RB so) (JJ concerned) (PP (IN about) (NP (PRP you))))) (. .)))
476,(ROOT (SBARQ (WHADVP (WRB where)) (SQ (POS 's) (NP (DT the) (NN cat))) (. ?)))
477,(ROOT (SQ (VP (VB do) (S (NP (PRP you)) (VP (VB see) (NP (DT the) (NN bird))))) (. ?)))
478,(ROOT (NP (# #)))
479,(ROOT (FRAG (NP (NN hey)) (NP (NNP Zevy)) (. ?)))
480,(ROOT (SQ (VP (VB do) (SBAR (S (NP (PRP you)) (VP (VBP want) (S (VP (TO to) (VP (VB put) (PRT (RP on)) (NP (NP (NNP Baby_Mozart)) (PP (IN for) (NP (PRP$ her))))))))))) (. ?)))
481,(ROOT (FRAG (NP (NNP Zevy)) (. ?)))
482,(ROOT (SQ (VP (VB do) (SBAR (S (NP (PRP you)) (VP (VBP want) (S (VP (TO to) (VP (VB put) (PRT (RP on)) (NP (NP (NN Baby_Mozart)) (CC or) (NP (NP (NNP Baby) (NNP Einstein)) (PP (IN for) (NP (PRP$ her)))))))))))) (. ?)))
483,(ROOT (INTJ (UH oh) (. !)))
484,(ROOT (NP (NNS oops) (. !)))
485,(ROOT (SBARQ (WHNP (WP what)) (SQ (VBD was) (ADVP (IN in)) (NP (EX there))) (. ?)))
486,(ROOT (NP (NNS toys) (. ?)))
487,(ROOT (S (VP (VBZ is) (ADVP (IN that) (NP (DT a) (NN turtle)))) (. ?)))
488,(ROOT (NP (# #)))
489,(ROOT (NP (NN turtle)))
490,(ROOT (FRAG (VP (VBZ is) (RB n't) (PP (IN that) (NP (NP (DT a)) (: --))))))
491,(ROOT (INTJ (UH oh)))
492,(ROOT (S (NP (PRP we)) (VP (VBP 're) (VP (VBG calling) (NP (NN everything) (NNS turtles)) (NP-TMP (NN today)))) (. !)))
493,(ROOT (S (NP (DT this)) (VP (VBZ is) (NP (DT a) (NN lady) (CC +) (NN bug))) (. !)))
494,(ROOT (NP (# #)))
495,(ROOT (ADVP (RB here)))
496,(ROOT (FRAG (RB not) (ADJP (NN turtle)) (. .)))
497,(ROOT (S (VP (VB say) (NP (NP (NN lady)) (CC +) (NP (NN bug)))) (. .)))
498,(ROOT (NP (NP (NN lady)) (NP (CC +) (NN bug)) (. .)))
499,(ROOT (S (VP (VBP do) (RB n't) (VP (VB worry) (PP (IN about) (NP (PRP it))))) (. .)))
500,(ROOT (SBARQ (WHNP (WP what)) (SQ (NP (PRP you)) (VP (VBD got))) (. ?)))
501,(ROOT (NP (NN wow) (. !)))
502,(ROOT (SBARQ (WHADVP (WRB why)) (SQ (VP (VP (VBP do) (RB n't)) (SBAR (S (NP (PRP you)) (VP (VBP put) (PP (IN on) (NP (NP (NN Baby_Mozart)) (PP (IN for) (NP (PRP$ her))))))))))))
503,(ROOT (NP (# #)))
504,(ROOT (FRAG (NP (NNP Anielle)) (. ?)))
505,(ROOT (FRAG (DT no)))
506,(ROOT (FRAG (RB not) (PP (IN in) (NP (PRP$ your) (NN mouth))) (. .)))
507,(ROOT (NP (NNP Zevy)))
508,(ROOT (S (VP (VBN come) (ADVP (RB here))) (. .)))
509,(ROOT (S (NP (PRP it)) (VP (VBZ 's) (ADJP (JJ okay))) (. .)))
510,(ROOT (INTJ (UH oh) (. !)))
511,(ROOT (S (VP (VBN come) (ADVP (RB here))) (. .)))
512,(ROOT (S (VP (VBN come) (S (VP (TO to) (VP (VB mama))))) (. .)))
513,(ROOT (NP (NNP Anielle)))
514,(ROOT (NP (FW kaboom) (. !)))
515,(ROOT (INTJ (UH oh) (. !)))
516,(ROOT (SBARQ (WHNP (WP what)) (SQ (VP (VBZ 's) (ADJP (JJ wrong)))) (. ?)))
517,(ROOT (SQ (VBP are) (NP (PRP you)) (VP (VBN frustrated)) (. ?)))
518,(ROOT (FRAG (NP (NN yeah)) (. ?)))
519,(ROOT (S (VP (VBN frustrated)) (. ?)))
520,(ROOT (SQ (VP (VB want) (S (VP (TO to) (VP (VB go) (VP (VB get) (NP (DT the) (NN lady) (CC +) (NN bug))))))) (. ?)))
521,(ROOT (S (VP (VB put) (NP (PRP it)) (PP (IN on) (NP (DT the)))) (: --)))
522,(ROOT (FRAG (NP (NN toy)) (. ?)))
523,(ROOT (FRAG (NP (NNP Anielle)) (. ?)))
524,(ROOT (NP (NN shh) (. .)))
525,(ROOT (S (NP (PRP I)) (VP (VBP want) (S (VP (TO to) (VP (VB ask) (NP (NNP Anielle) (DT a) (NN question)))))) (. .)))
526,(ROOT (SQ (VP (VB do) (S (NP (PRP you)) (VP (VB know) (SBAR (WHADVP (WRB where)) (S (NP (NN Big_Bird)) (VP (VBZ is))))))) (. ?)))
527,(ROOT (NP (# #)))
528,(ROOT (SBARQ (WHADVP (WRB where)) (SQ (POS 's) (NP (NNP Big_Bird))) (. ?)))
529,(ROOT (NP (# #)))
530,(ROOT (S (NP (PRP he)) (VP (VBZ 's) (RB not) (PP (IN on) (NP (NN tv))) (ADVP (RB now))) (. .)))
531,(ROOT (SQ (VP (VB want) (S (VP (TO to) (VP (VB go) (VP (VB get) (NP (NP (DT the) (NN toy)) (PP (IN for) (NP (NNP Big_Bird))))))))) (. ?)))
532,(ROOT (NP (# #)))
533,(ROOT (NP (NN kitty) (. .)))
534,(ROOT (SQ (VP (VB do) (SBAR (S (NP (PRP you)) (VP (VBP want) (S (VP (TO to) (VP (VB get) (NP (DT the) (NN toy) (NN Big_Bird))))))))) (. ?)))
535,(ROOT (SQ (VP (VB do) (SBAR (S (NP (PRP you)) (VP (VBP want) (S (VP (TO to) (VP (VB go) (CC and) (VB get) (NP (DT those) (JJ little) (NN statue) (NNS toys)) (SBAR (IN that) (S (NP (PRP she)) (VP (VBZ likes))))))))))) (. ?)))
536,(ROOT (FRAG (NP (DT the) (JJ little) (NNP Sesame) (NNP Street)) (NP (NNS characters)) (. ?)))
537,(ROOT (NP (# #)))
538,(ROOT (S (VP (VBG showing) (NP (NNP Johnny))) (. .)))
539,(ROOT (S (VP (VBZ is) (ADVP (IN that)) (NP (PRP$ your) (NNP Johnny))) (. ?)))
540,(ROOT (NP (# #)))
541,(ROOT (NP (# #)))
542,(ROOT (NP (: --)))
543,(ROOT (NP (: --)))
544,(ROOT (NP (: --)))
545,(ROOT (NP (: --)))
546,(ROOT (NP (# #)))
547,(ROOT (NP (# #)))
548,(ROOT (NP (# #)))
549,(ROOT (NP (# #)))
550,(ROOT (SBARQ (WHADVP (WRB where)) (SQ (POS 's) (NP (NNP Big_Bird))) (. ?)))
551,(ROOT (SQ (VBD did) (NP (PRP you)) (VP (VB find) (NP (NNP Big_Bird))) (. ?)))
552,(ROOT (NP (# #)))
553,(ROOT (SBARQ (WHNP (WP who)) (SQ (VBZ is) (ADJP (IN that))) (. ?)))
554,(ROOT (NP (# #)))
555,(ROOT (SBARQ (WHNP (WP who)) (SQ (VBZ is) (ADJP (IN that))) (. ?)))
556,(ROOT (SBARQ (WHNP (WP who)) (SQ (VBZ is) (ADJP (IN that))) (. ?)))
557,(ROOT (NP (# #)))
558,(ROOT (FRAG (DT no)))
559,(ROOT (SBARQ (WHNP (WP who)) (SQ (VBZ is) (ADJP (IN that))) (. ?)))
560,(ROOT (NP (# #)))
561,(ROOT (ADVP (RB here)))
562,(ROOT (SBARQ (WHNP (WP who)) (SQ (VBZ 's) (NP (DT this))) (. ?)))
563,(ROOT (SBARQ (WHNP (WP who)) (SQ (VBZ 's) (NP (DT this))) (. ?)))
564,(ROOT (NP (# #)))
565,(ROOT (NP (NN op) (. !)))
566,(ROOT (S (VP (VB say) (ADJP (JJ open))) (. !)))
567,(ROOT (FRAG (ADJP (JJ open)) (. .)))
568,(ROOT (FRAG (ADVP (RB here)) (. .)))
569,(ROOT (SBARQ (WHNP (WP who)) (SQ (VBZ is) (NP (DT this))) (. ?)))
570,(ROOT (FRAG (WHNP (WDT what)) (. ?)))
571,(ROOT (S (NP (PRP you)) (VP (VBP want) (S (VP (TO to) (VP (VB get) (VP (VBN dressed)))))) (. ?)))
572,(ROOT (S (RB so) (NP (PRP you)) (VP (MD can) (VP (VB go) (PRT (RP out)))) (. ?)))
573,(ROOT (NP (NN ok) (. .)))
574,(ROOT (SBARQ (WHNP (WP who)) (SQ (VBZ is) (NP (DT this))) (. ?)))
575,(ROOT (NP (# #)))
576,(ROOT (NP (: --)))
577,(ROOT (NP (# #)))
578,(ROOT (S (VP (VB thank) (S (NP (CC +)) (NP (PRP you)))) (. .)))
579,(ROOT (NP (NN ok)))
580,(ROOT (S (VP (VB let) (S (NP (PRP me)) (VP (VB get) (NP (PRP$ your) (NNS clothes))))) (. .)))
581,(ROOT (FRAG (WHNP (WDT what) (NP (NNP Sam))) (. ?)))
582,(ROOT (S (NP (PRP I)) (VP (VBP know)) (. .)))
583,(ROOT (S (NP (NNP Larry)) (VP (VBD went) (ADVP (RB somewhere))) (. .)))
584,(ROOT (NP (NP (PRP you)) (VP (VBG going) (S (VP (TO to) (VP (VP (VB come) (PP (IN in) (NP (DT the) (NN den)))) (CC and) (VP (VB get) (VP (VBN dressed) (PP (IN with) (NP (PRP me))))))))) (. ?)))
585,(ROOT (NP (NNP Sam)))
586,(ROOT (SINV (VP (VBP do) (RB n't) (VP (VB leave))) (NP (NP (DT the) (NN gate)) (ADJP (JJ open)))))
587,(ROOT (NP (NNP Zevy)))
588,(ROOT (FRAG (ADVP (RB right) (RB here)) (. .)))
589,(ROOT (SBARQ (WHNP (WP what)) (SQ (VBP are) (NP (PRP you)) (VP (VBG doing))) (. ?)))
590,(ROOT (NP (: --)))
591,(ROOT (NP (: --)))
592,(ROOT (NP (: --)))
593,(ROOT (NP (# #)))
594,(ROOT (NP (NNP Zevy)))
595,(ROOT (SBARQ (WHNP (WP who)) (SQ (VBZ 's) (NP (NP (NN hat)) (SBAR (S (VP (VBZ is) (ADJP (IN that))))))) (. ?)))
596,(ROOT (SBARQ (WHNP (WP who)) (SQ (VBZ 's) (SBARQ (SQ (VBZ is) (NP (DT this))))) (. ?)))
597,(ROOT (SQ (VP (VB want) (S (VP (TO to) (VP (VB get) (VP (VBN dressed)))))) (. ?)))
598,(ROOT (FRAG (SBAR (IN after) (S (NP (PRP you)) (VP (VBP get) (S (VP (VBN dressed)))))) (. .)))
599,(ROOT (NP (# #)))
600,(ROOT (NP (: --)))
601,(ROOT (S (NP (PRP I)) (VP (VBP believe) (SBAR (S (NP (DT that)) (VP (VBZ 's) (NP (DT the) (NN front)))))) (. .)))
602,(ROOT (FRAG (NP (NNP Zevy)) (. ?)))
603,(ROOT (S (NP (NNP Zevy)) (VP (VBZ has) (NP (PRP$ his) (JJ own) (NN helmet))) (. .)))
604,(ROOT (S (NP (PRP you)) (VP (MD 'll) (VP (VB wear) (NP (PRP$ yours)))) (. .)))
605,(ROOT (S (VP (VB do) (SBAR (S (NP (PRP you)) (VP (VBP want) (S (VP (TO to) (VP (VB get) (VP (VBN dressed)))))))))))
606,(ROOT (S (RB so) (NP (PRP you)) (VP (MD can) (VP (VB play) (ADVP (JJ outside)))) (. ?)))
607,(ROOT (S (NP (PRP you)) (VP (VBP want) (S (VP (TO to) (VP (VB go) (PP (IN in) (NP (DT the) (NN den))))))) (. ?)))
608,(ROOT (SBARQ (CC or) (SQ (VB do) (NP (PRP you)) (VP (VBP want) (S (VP (TO to) (VP (VB do) (NP (PRP it)) (ADVP (RB here))))))) (. ?)))
609,(ROOT (S (VP (VB let) (S (NP (POS 's)) (VP (VB go) (PP (IN in) (NP (DT the) (NN den))))))))
610,(ROOT (S (RB so) (NP (PRP you)) (VP (VBP do) (RB n't) (VP (VB have) (S (VP (TO to) (VP (VB be) (PP (IN on) (NP (NP (NN camera)) (VP (VBG dressing))))))))) (. .)))
611,(ROOT (S (NP (PRP you)) (VP (VBP want) (S (VP (TO to) (VP (VB bring) (S (NP (DT that)) (VP (TO to) (VP (VB mama)))))))) (. ?)))
612,(ROOT (NP (# #)))
613,(ROOT (S (VP (VB thank) (S (NP (CC +)) (NP (PRP you)))) (. .)))
614,(ROOT (FRAG (NP (RB very) (JJ good)) (NP (NN helper)) (. .)))
615,(ROOT (NP (# #)))
616,(ROOT (NP (: --)))
617,(ROOT (NP (NN Oopa)))
618,(ROOT (NP (NN Oopa) (. .)))
619,(ROOT (S (NP (PRP you)) (VP (VBP want) (NP (DT the) (NNS dice))) (. ?)))
620,(ROOT (FRAG (NP (NN yeah)) (. ?)))
621,(ROOT (NP (# #)))
622,(ROOT (FRAG (NP (NNP Anielle)) (. ?)))
623,(ROOT (FRAG (NP (NNP Anielle)) (. ?)))
624,(ROOT (SBARQ (WHADVP (WRB where)) (SQ (POS 's) (NP (NNP Big_Bird))) (. ?)))
625,(ROOT (SQ (MD can) (NP (PRP you)) (VP (VB bring) (S (NP (NNP Big_Bird)) (VP (TO to) (VP (VB mama))))) (. ?)))
626,(ROOT (S (VP (VB bring) (NP (FW mama)) (NP (NN Big_Bird))) (. .)))
627,(ROOT (FRAG (DT no)))
628,(ROOT (SBARQ (WHADVP (WRB where)) (SQ (POS 's) (NP (NNP Big_Bird))) (. ?)))
629,(ROOT (S (VP (VB look) (PP (IN behind) (NP (PRP you)))) (. .)))
630,(ROOT (FRAG (PP (IN in) (NP (DT that) (NN box))) (. .)))
631,(ROOT (NP (NP (NN look)) (PP (IN over) (NP (RB there))) (. .)))
632,(ROOT (NP (NN Big_Bird) (. .)))
633,(ROOT (SBARQ (WHADVP (WRB where)) (SQ (POS 's) (NP (NNP Big_Bird))) (. ?)))
634,(ROOT (NP (# #)))
635,(ROOT (NP (NN Big_Bird)))
636,(ROOT (NP (NN yeah) (. .)))
637,(ROOT (S (NP (PRP I)) (VP (VBP hope) (RB not)) (. !)))
638,(ROOT (NP (# #)))
639,(ROOT (S (NP (PRP I)) (VP (VBP hope) (RB not))))
640,(ROOT (SBARQ (WHNP (WP what)) (SQ (VP (VBD happened))) (. ?)))
641,(ROOT (SBARQ (WHNP (WP what)) (SQ (VP (VBD happened))) (. ?)))
642,(ROOT (NP (: --)))
643,(ROOT (FRAG (NP (NNP Anielle)) (. ?)))
644,(ROOT (S (NP (PRP you)) (VP (VBP want) (S (VP (TO to) (VP (VB watch) (NP (NNP Baby_Mozart)))))) (. ?)))
645,(ROOT (NP (# #)))
646,(ROOT (NP (# #)))
647,(ROOT (NP (NNS keys) (. ?)))
648,(ROOT (FRAG (SBAR (WHNP (WP$ whose) (NNS keys)) (S (VP (VBP are) (NP (DT those))))) (. ?)))
649,(ROOT (S (NP (PRP she)) (VP (VBD said) (NP (NNS keys))) (. .)))
650,(ROOT (NP (NNP Zevy)))
651,(ROOT (S (VP (VB let) (NP (PRP her))) (: --)))
652,(ROOT (S (VP (VB thank) (S (NP (CC +)) (NP (PRP you)))) (. .)))
653,(ROOT (S (VP (VB thank) (S (NP (CC +)) (NP (PRP you)))) (. .)))
654,(ROOT (S (VP (VB thank) (S (NP (CC +)) (NP (PRP you)))) (. .)))
655,(ROOT (S (VP (VB go) (VP (VB watch) (NP (NNP Baby_Mozart))))))
656,(ROOT (S (VP (VB look)) (. !)))
657,(ROOT (NP (NN hey)))
658,(ROOT (NP (# #)))
659,(ROOT (NP (: --)))
660,(ROOT (NP (# #)))
661,(ROOT (S (VP (VB look) (PP (IN at) (NP (NP (DT the) (NN teddy)) (CC +) (NP (NN bear))))) (. !)))
662,(ROOT (SQ (VBP are) (NP (PRP you)) (VP (VBG dancing) (PP (IN like) (NP (DT the) (NN teddy)))) (. ?)))
663,(ROOT (NP (# #)))
664,(ROOT (S (VP (VB say) (NP (NNP Teddy))) (. !)))
665,(ROOT (NP (# #)))
666,(ROOT (FRAG (WHNP (WDT what) (NN letter))))
667,(ROOT (FRAG (NP (DT no)) (. .)))
668,(ROOT (S (VP (VB say) (NP (DT the) (NNS letters))) (. .)))
669,(ROOT (S (VP (VB say) (NP (DT the) (NNS letters))) (. .)))
670,(ROOT (ADVP (RB right)))
671,(ROOT (NP (NN yeah) (. .)))
672,(ROOT (FRAG (DT no)))
673,(ROOT (FRAG (NP (NNP Oooh)) (. .)))
674,(ROOT (NP (NN fire) (. !)))
675,(ROOT (NP (NNS flames) (. ?)))
676,(ROOT (SQ (VBZ is) (NP (PRP it)) (ADJP (JJ hot)) (. ?)))
677,(ROOT (INTJ (UH oh)))
678,(ROOT (VP (VBN come) (ADVP (RB here))))
679,(ROOT (S (VP (VB let) (S (NP (PRP me)) (VP (VB get) (S (NP (PRP you)) (VP (VBN dressed)))))) (. .)))
680,(ROOT (FRAG (NP (NNP Zevy)) (. .)))
681,(ROOT (S (NP (PRP you)) (VP (MD 'll) (VP (VB love) (NP (DT this)) (PP (IN in) (PP (IN about) (NP (CD four) (NNS months)))))) (. .)))
682,(ROOT (NP (: --)))
683,(ROOT (NP (: --)))
684,(ROOT (INTJ (UH oh) (. !)))
685,(ROOT (NP (# #)))
686,(ROOT (INTJ (UH oh) (. !)))
687,(ROOT (S (VP (VBZ is) (ADVP (IN that) (RB pretty))) (. ?)))
688,(ROOT (FRAG (NP (NNP Zevy)) (. ?)))
689,(ROOT (NP (NNP Zevy)))
690,(ROOT (FRAG (NP (NNP Zevy)) (. ?)))
691,(ROOT (SINV (MD can) (NP (PRP you)) (VP (VB look) (PP (IN at) (NP (NN mama))))))
692,(ROOT (FRAG (NP (NNP Zevy)) (. ?)))
693,(ROOT (S (VP (VBN come) (PP (IN into) (NP (NP (DT the) (NN living)) (CC +) (NP (NN room)))) (PP (IN with) (NP (NP (PRP me)) (ADJP (JJ real) (JJ quick))))) (. .)))
694,(ROOT (S (CC and) (NP (PRP we)) (VP (MD 'll) (VP (VB get) (S (NP (PRP you)) (VP (VBN dressed) (SBAR (IN while) (S (NP (PRP she)) (VP (VBZ is) (VP (VBG watching) (NP (DT this)))))))))) (. .)))
695,(ROOT (NP (: --)))
696,(ROOT (S (NP (PRP you)) (PP (ADVP (RB still)) (IN like) (NP (DT this) (NN video))) (. ?)))
697,(ROOT (S (NP (PRP you)) (VP (VBP like) (NP (DT the) (NN music))) (. ?)))
698,(ROOT (NP (: --)))
699,(ROOT (S (VP (VB take) (NP (DT the) (NNS keys)) (ADVP (IN out) (PP (IN of) (NP (PRP$ your) (NN mouth))))) (. .)))
700,(ROOT (FRAG (ADVP (IN out) (PP (IN of) (NP (PRP$ your) (NN mouth)))) (. .)))
701,(ROOT (FRAG (ADVP (IN out)) (. !)))
702,(ROOT (NP (# #)))
703,(ROOT (SINV (ADVP (RB now)) (VP (VBP watch)) (NP (DT the)) (: --)))
704,(ROOT (S (NP (RB now)) (VP (VBP watch) (NP (NNP Mozart))) (. .)))
705,(ROOT (NP (# #)))
706,(ROOT (S (VP (VBP do) (RB n't) (VP (VB talk) (PP (IN like) (NP (DT a) (NN baby))))) (. !)))
707,(ROOT (NP (# #)))
708,(ROOT (NP (NN yeah)))
709,(ROOT (SBARQ (WHNP (WP what)) (SQ (VBZ does) (NP (PRP he)) (VP (VB say))) (. ?)))
710,(ROOT (SBARQ (WHNP (WP what)) (SQ (VBZ does) (NP (PRP he)) (VP (VB say))) (. ?)))
711,(ROOT (SBARQ (WHNP (WP what)) (SQ (VBZ is) (ADJP (IN that))) (. ?)))
712,(ROOT (FRAG (NP (NN orange)) (. ?)))
713,(ROOT (FRAG (NP (NNP Sam)) (. !)))
714,(ROOT (SINV (VP (VBP do) (RB n't) (VP (VB make))) (NP (NP (DT the) (NN noise)) (PP (IN of) (NP (DT that))))))
715,(ROOT (FRAG (NP (NN apple)) (. ?)))
716,(ROOT (NP (NNP Zevy)))
717,(ROOT (NP (: --)))
718,(ROOT (INTJ (NN banana) (. !)))
719,(ROOT (SBARQ (WHNP (WP what)) (SQ (VBZ does) (NP (PRP he)) (VP (VB say))) (. ?)))
720,(ROOT (NP (# #)))
721,(ROOT (FRAG (ADVP (RB blah)) (. !)))
722,(ROOT (NP (# #)))
723,(ROOT (FRAG (NP (NNP Anielle)) (. ?)))
724,(ROOT (FRAG (NP (NNP Anielle)) (. ?)))
725,(ROOT (FRAG (NP (NNP Anielle)) (. ?)))
726,(ROOT (SQ (MD can) (NP (PRP you)) (VP (VB say) (NP (NN train))) (. ?)))
727,(ROOT (FRAG (NP (NN train)) (. ?)))
728,(ROOT (NP (# #)))
729,(ROOT (NP (NN yeah)))
730,(ROOT (NP (: --)))
731,(ROOT (INTJ (UH oh) (. !)))
732,(ROOT (NP (NNS lights) (. ?)))
